name,values,label
LocationBoundaryShape,"POLYGON ((13.401 52.521, 13.411 52.531, 13.421 52.521, 13.411 52.511, 13.401 52.521)), POLYGON ((18.420 -33.920, 18.430 -33.925, 18.425 -33.935, 18.415 -33.930, 18.420 -33.920)), POLYGON ((77.225 28.615, 77.235 28.614, 77.236 28.610, 77.226 28.611, 77.225 28.615)), POLYGON ((-123.12 49.28, -123.11 49.29, -123.10 49.28, -123.11 49.27, -123.12 49.28)), POLYGON ((-58.380 -34.600, -58.370 -34.602, -58.375 -34.610, -58.385 -34.608, -58.380 -34.600))",polygon
TerritorialOutlinePolygon,"POLYGON ((-0.160 51.510, -0.150 51.512, -0.155 51.505, -0.165 51.506, -0.160 51.510)), POLYGON ((116.40 39.90, 116.41 39.91, 116.42 39.90, 116.41 39.89, 116.40 39.90)), POLYGON ((-99.130 19.430, -99.120 19.435, -99.125 19.425, -99.135 19.420, -99.130 19.430)), POLYGON ((37.61 55.75, 37.62 55.76, 37.63 55.75, 37.62 55.74, 37.61 55.75)), POLYGON ((12.490 41.900, 12.495 41.902, 12.496 41.898, 12.491 41.897, 12.490 41.900))",polygon
geo_poly,"POLYGON((2.35 48.85, 2.36 48.85, 2.36 48.86, 2.35 48.86, 2.35 48.85)), POLYGON((13.40 52.51, 13.42 52.51, 13.42 52.53, 13.40 52.53, 13.40 52.51)), POLYGON((12.48 41.89, 12.50 41.90, 12.51 41.88, 12.49 41.87, 12.48 41.89)), POLYGON((-3.70 40.41, -3.69 40.41, -3.69 40.42, -3.71 40.43, -3.70 40.41)), POLYGON((-0.12 51.50, -0.10 51.50, -0.10 51.51, -0.12 51.51, -0.12 51.50))",polygon
loc_pgn,"POLYGON((139.75 35.68, 139.77 35.68, 139.77 35.70, 139.75 35.70, 139.75 35.68)), POLYGON((116.38 39.90, 116.40 39.90, 116.40 39.92, 116.39 39.93, 116.38 39.90)), POLYGON((72.82 18.93, 72.84 18.94, 72.83 18.96, 72.81 18.95, 72.82 18.93)), POLYGON((100.52 13.73, 100.54 13.73, 100.54 13.75, 100.52 13.75, 100.52 13.73)), POLYGON((126.97 37.56, 126.99 37.56, 126.99 37.58, 126.98 37.59, 126.97 37.56))",polygon
area_geom,"POLYGON((-60 -2, -58 -2, -58 -4, -60 -4, -60 -2)), POLYGON((-58.40 -34.60, -58.38 -34.60, -58.38 -34.62, -58.40 -34.62, -58.40 -34.60)), POLYGON((-70.65 -33.45, -70.63 -33.45, -70.64 -33.47, -70.66 -33.46, -70.65 -33.45)), POLYGON((151.20 -33.86, 151.22 -33.86, 151.22 -33.88, 151.20 -33.88, 151.20 -33.86)), POLYGON((144.95 -37.81, 144.97 -37.81, 144.97 -37.83, 144.96 -37.84, 144.95 -37.81))",polygon
areaBoundary,"POLYGON ((-0.13 51.51, -0.12 51.52, -0.11 51.50, -0.12 51.49, -0.13 51.51)), POLYGON ((-109.05 37.0, -102.05 37.0, -102.05 41.0, -109.05 41.0, -109.05 37.0)), POLYGON ((151.20 -33.85, 151.22 -33.86, 151.21 -33.88, 151.19 -33.87, 151.20 -33.85))",polygon
regionPolygon,"POLYGON ((34.5 -2.3, 35.5 -2.3, 35.5 -3.3, 34.5 -3.3, 34.5 -2.3)), POLYGON ((-48.0 -15.7, -47.8 -15.7, -47.8 -15.9, -48.0 -15.9, -48.0 -15.7)), POLYGON ((108.5 20.0, 111.0 19.5, 110.0 18.2, 109.0 18.3, 108.5 20.0))",polygon
geographicShape,"POLYGON ((37.58 55.77, 37.64 55.77, 37.64 55.73, 37.58 55.73, 37.58 55.77)), POLYGON ((-24.0 66.0, -14.0 66.5, -13.5 64.0, -23.0 63.5, -24.0 66.0)), POLYGON ((-72.5 -13.0, -71.5 -13.2, -71.8 -14.0, -72.8 -13.8, -72.5 -13.0))",polygon
locationBoundary,"POLYGON((2.345 48.860, 2.350 48.861, 2.352 48.858, 2.347 48.857, 2.345 48.860)), POLYGON((139.690 35.680, 139.700 35.685, 139.695 35.675, 139.685 35.670, 139.690 35.680)), POLYGON((151.210 -33.855, 151.220 -33.858, 151.215 -33.865, 151.205 -33.862, 151.210 -33.855)), POLYGON((31.230 30.040, 31.240 30.045, 31.235 30.035, 31.225 30.030, 31.230 30.040)), POLYGON((-122.480 37.770, -122.490 37.772, -122.485 37.765, -122.475 37.763, -122.480 37.770))",polygon
areaPolygon,"POLYGON((-60.0 -3.0, -59.0 -3.5, -60.5 -4.0, -61.0 -3.5, -60.0 -3.0)), POLYGON((-119.5 37.5, -119.0 37.6, -119.2 37.2, -119.7 37.3, -119.5 37.5)), POLYGON((34.80 -2.30, 35.00 -2.50, 34.75 -2.80, 34.60 -2.60, 34.80 -2.30)), POLYGON((106.0 44.0, 107.5 44.5, 107.0 43.0, 105.5 43.5, 106.0 44.0)), POLYGON((75.0 30.0, 75.5 30.2, 75.3 29.8, 74.8 29.9, 75.0 30.0))",polygon
serviceZone,"POLYGON((-0.10 51.50, -0.08 51.51, -0.11 51.49, -0.13 51.48, -0.10 51.50)), POLYGON((126.97 37.56, 127.00 37.58, 126.99 37.53, 126.96 37.54, 126.97 37.56)), POLYGON((-99.13 19.43, -99.10 19.45, -99.14 19.40, -99.17 19.42, -99.13 19.43)), POLYGON((13.40 52.52, 13.42 52.53, 13.41 52.50, 13.39 52.51, 13.40 52.52)), POLYGON((18.42 -33.92, 18.45 -33.91, 18.46 -33.94, 18.41 -33.95, 18.42 -33.92))",polygon
boundaryShape,"POLYGON ((2.352 48.858, 2.355 48.858, 2.355 48.861, 2.352 48.861, 2.352 48.858)), POLYGON ((-58.45 -34.55, -58.42 -34.55, -58.42 -34.58, -58.44 -34.59, -58.45 -34.55)), POLYGON ((151.20 -33.85, 151.22 -33.85, 151.22 -33.87, 151.20 -33.87, 151.20 -33.85))",polygon
areaPolygon,"POLYGON ((-79.95 43.25, -79.92 43.26, -79.93 43.28, -79.96 43.27, -79.95 43.25)), POLYGON ((139.75 35.68, 139.80 35.68, 139.80 35.71, 139.75 35.71, 139.75 35.68)), POLYGON ((31.23 30.04, 31.25 30.04, 31.25 30.06, 31.23 30.06, 31.23 30.04))",polygon
geospatialFootprint,"POLYGON ((-0.12 51.50, -0.10 51.50, -0.10 51.52, -0.11 51.53, -0.12 51.50)), POLYGON ((-43.2 -22.9, -43.1 -22.9, -43.1 -23.0, -43.2 -23.0, -43.2 -22.9)), POLYGON ((28.05 26.20, 28.10 26.20, 28.10 26.25, 28.05 26.25, 28.05 26.20))",polygon
geo_poly,"POLYGON ((2.35 48.86, 2.36 48.86, 2.36 48.85, 2.35 48.85, 2.35 48.86)), POLYGON ((139.75 35.68, 139.77 35.69, 139.78 35.67, 139.76 35.66, 139.75 35.68)), POLYGON ((-45.2 -15.1, -44.8 -15.2, -45.0 -15.5, -45.3 -15.4, -45.2 -15.1))",polygon
loc_bndry,"POLYGON ((151.20 -33.86, 151.21 -33.86, 151.21 -33.87, 151.20 -33.87, 151.20 -33.86)), POLYGON ((-100.1 55.2, -100.0 55.3, -99.8 55.25, -99.9 55.1, -100.1 55.2)), POLYGON ((30.5 30.1, 31.8 30.2, 31.5 29.5, 30.4 29.4, 30.5 30.1))",polygon
spat_area,"POLYGON ((-122.26 37.87, -122.25 37.88, -122.24 37.86, -122.25 37.85, -122.26 37.87)), POLYGON ((72.87 19.07, 72.88 19.08, 72.89 19.06, 72.875 19.05, 72.87 19.07)), POLYGON ((25.5 -30.1, 25.8 -30.2, 25.7 -30.5, 25.4 -30.4, 25.5 -30.1))",polygon
boundary_polygon,"POLYGON ((-73.9654 40.7829, -73.9580 40.7967, -73.9493 40.7892, -73.9567 40.7754, -73.9654 40.7829)), POLYGON ((-47.85 -14.00, -47.95 -14.15, -47.65 -14.30, -47.45 -14.05, -47.85 -14.00)), POLYGON ((130.5 -20.0, 135.5 -20.0, 135.5 -25.0, 130.5 -25.0, 130.5 -20.0)), POLYGON ((31.20 30.08, 31.30 30.09, 31.28 30.01, 31.18 30.02, 31.20 30.08))",polygon
area_footprint,"POLYGON ((139.75 35.68, 139.80 35.70, 139.78 35.65, 139.73 35.66, 139.75 35.68)), POLYGON ((-98.0 53.5, -96.5 53.0, -97.0 50.5, -99.0 51.0, -98.0 53.5)), POLYGON ((13.400 52.520, 13.415 52.525, 13.410 52.510, 13.402 52.512, 13.400 52.520)), POLYGON ((72.8777 19.0760, 72.8877 19.0760, 72.8877 19.0660, 72.8777 19.0660, 72.8777 19.0760))",polygon
geographic_outline,"POLYGON ((18.38 -33.95, 18.48 -33.98, 18.45 -34.35, 18.35 -34.30, 18.38 -33.95)), POLYGON ((95.0 62.0, 105.0 62.0, 105.0 58.0, 95.0 58.0, 95.0 62.0)), POLYGON ((-86.75 21.15, -86.83 21.10, -86.80 21.05, -86.73 21.12, -86.75 21.15)), POLYGON ((167.80 -44.60, 167.95 -44.65, 167.90 -44.75, 167.75 -44.70, 167.80 -44.60))",polygon
geo_poly,"POLYGON((2.35 48.86, 2.36 48.86, 2.36 48.85, 2.35 48.85, 2.35 48.86)), POLYGON((139.75 35.68, 139.77 35.68, 139.77 35.66, 139.75 35.67, 139.75 35.68)), POLYGON((31.23 30.04, 31.25 30.05, 31.26 30.03, 31.24 30.02, 31.23 30.04))",polygon
loc_area,"POLYGON((37.61 55.75, 37.63 55.76, 37.64 55.74, 37.61 55.73, 37.61 55.75)), POLYGON((-99.14 19.43, -99.12 19.44, -99.13 19.41, -99.15 19.42, -99.14 19.43)), POLYGON((36.81 -1.29, 36.83 -1.29, 36.83 -1.31, 36.81 -1.31, 36.81 -1.29))",polygon
bnd_shape,"POLYGON((-87.63 41.88, -87.62 41.88, -87.62 41.87, -87.63 41.87, -87.63 41.88)), POLYGON((13.40 52.52, 13.41 52.53, 13.42 52.51, 13.40 52.51, 13.40 52.52)), POLYGON((18.42 -33.92, 18.43 -33.92, 18.43 -33.93, 18.42 -33.93, 18.42 -33.92))",polygon
boundary_polygon,"POLYGON ((-0.128 51.505, -0.118 51.505, -0.118 51.495, -0.128 51.495, -0.128 51.505)), POLYGON ((-105.5 39.8, -104.5 39.8, -104.5 39.2, -105.5 39.2, -105.5 39.8)), POLYGON ((-46.65 -23.55, -46.60 -23.56, -46.62 -23.60, -46.67 -23.59, -46.68 -23.57, -46.65 -23.55)), POLYGON ((151.20 -33.85, 151.25 -33.85, 151.25 -33.90, 151.20 -33.90, 151.20 -33.85)), POLYGON ((139.75 35.68, 139.78 35.69, 139.79 35.67, 139.77 35.65, 139.74 35.66, 139.75 35.68))",polygon
area_shape,"POLYGON ((31.235 30.044, 31.236 30.044, 31.236 30.043, 31.235 30.043, 31.235 30.044)), POLYGON ((25.75 62.25, 25.85 62.30, 25.90 62.20, 25.80 62.15, 25.75 62.25)), POLYGON ((-106.50 51.00, -106.00 51.00, -106.00 50.50, -106.50 50.50, -106.50 51.00)), POLYGON ((25.5 -30.1, 25.8 -30.2, 25.9 -30.4, 25.7 -30.5, 25.4 -30.4, 25.5 -30.1)), POLYGON ((72.87 19.07, 72.88 19.07, 72.88 19.06, 72.87 19.06, 72.87 19.07))",polygon
geospatial_footprint,"POLYGON ((124.0 9.5, 124.2 9.7, 124.4 9.6, 124.3 9.4, 124.1 9.4, 124.0 9.5)), POLYGON ((-69.5 -24.0, -69.0 -24.1, -69.2 -24.5, -69.7 -24.4, -69.5 -24.0)), POLYGON ((8.10 48.00, 8.50 48.10, 8.40 47.80, 8.00 47.90, 8.10 48.00)), POLYGON ((116.40 39.91, 116.41 39.91, 116.42 39.90, 116.41 39.89, 116.40 39.89, 116.39 39.90, 116.40 39.91)), POLYGON ((-45.0 70.0, -44.0 70.2, -43.8 70.0, -44.5 69.8, -45.5 69.7, -45.0 70.0))",polygon
geo_pgn,"POLYGON ((13.40 52.52, 13.42 52.52, 13.42 52.50, 13.40 52.50, 13.40 52.52)), POLYGON ((116.40 39.90, 116.43 39.90, 116.43 39.88, 116.40 39.88, 116.40 39.90)), POLYGON ((-46.63 -23.55, -46.60 -23.55, -46.60 -23.58, -46.63 -23.58, -46.63 -23.55))",polygon
loc_poly,"POLYGON ((-87.62 41.87, -87.60 41.87, -87.60 41.85, -87.62 41.85, -87.62 41.87)), POLYGON ((36.82 -1.29, 36.84 -1.29, 36.84 -1.31, 36.82 -1.31, 36.82 -1.29)), POLYGON ((144.96 -37.81, 144.98 -37.81, 144.98 -37.83, 144.96 -37.83, 144.96 -37.81))",polygon
area_GCS,"POLYGON ((-3.70 40.41, -3.65 40.41, -3.65 40.38, -3.70 40.38, -3.70 40.41)), POLYGON ((126.97 37.56, 127.00 37.56, 127.00 37.54, 126.97 37.54, 126.97 37.56)), POLYGON ((-77.04 -12.04, -77.02 -12.05, -77.03 -12.07, -77.05 -12.07, -77.06 -12.05, -77.04 -12.04))",polygon
poly_geom,"POLYGON ((-105.00 39.70, -104.90 39.70, -104.90 39.60, -105.00 39.60, -105.00 39.70)), POLYGON ((-108.5 39.5, -107.5 39.5, -107.5 38.5, -108.5 38.5, -108.5 39.5)), POLYGON ((-106.0 37.8, -105.8 37.6, -105.9 37.4, -106.1 37.4, -106.2 37.6, -106.0 37.8)), POLYGON ((-107.2 40.8, -106.8 40.9, -106.7 40.5, -107.0 40.3, -107.3 40.6, -107.2 40.8))",polygon
plgn_shp,"POLYGON ((151.20 -33.80, 151.30 -33.80, 151.30 -33.90, 151.20 -33.90, 151.20 -33.80)), POLYGON ((148.0 -32.0, 149.5 -32.0, 149.5 -33.5, 148.0 -33.5, 148.0 -32.0)), POLYGON ((152.5 -31.0, 153.0 -31.2, 152.8 -31.5, 152.3 -31.3, 152.5 -31.0)), POLYGON ((144.1 -30.1, 144.5 -30.2, 144.6 -30.5, 144.3 -30.7, 144.0 -30.4, 144.1 -30.1))",polygon
geo_area,"POLYGON ((13.40 52.50, 13.45 52.51, 13.42 52.48, 13.38 52.49, 13.40 52.50)), POLYGON ((11.5 48.1, 12.0 48.1, 12.0 47.8, 11.5 47.8, 11.5 48.1)), POLYGON ((10.0 53.5, 10.1 53.6, 10.2 53.4, 9.9 53.4, 10.0 53.5)), POLYGON ((8.2 48.0, 8.4 48.0, 8.4 47.8, 8.3 47.8, 8.3 47.9, 8.2 47.9, 8.2 48.0))",polygon
areaBoundary,"POLYGON ((13.37 52.51, 13.40 52.51, 13.40 52.50, 13.37 52.50, 13.37 52.51)), POLYGON ((-58.37 -34.60, -58.39 -34.60, -58.39 -34.62, -58.37 -34.62, -58.37 -34.60)), POLYGON ((36.81 -1.28, 36.83 -1.28, 36.84 -1.30, 36.81 -1.30, 36.81 -1.28))",polygon
locationPolygon,"POLYGON ((12.48 41.90, 12.50 41.91, 12.49 41.88, 12.47 41.89, 12.48 41.90)), POLYGON ((126.97 37.56, 127.00 37.56, 127.00 37.54, 126.97 37.54, 126.97 37.56)), POLYGON ((-79.38 43.65, -79.36 43.65, -79.36 43.64, -79.38 43.64, -79.38 43.65))",polygon
spatialRegion,"POLYGON ((77.21 28.61, 77.24 28.62, 77.23 28.59, 77.20 28.60, 77.21 28.61)), POLYGON ((-70.65 -33.43, -70.63 -33.43, -70.63 -33.45, -70.66 -33.46, -70.65 -33.43)), POLYGON ((174.77 -41.28, 174.79 -41.28, 174.79 -41.30, 174.77 -41.30, 174.77 -41.28))",polygon
areaBoundary,"POLYGON ((139.753 35.695, 139.755 35.696, 139.754 35.693, 139.752 35.692, 139.753 35.695)), POLYGON ((-74.005 40.741, -74.002 40.742, -74.003 40.739, -74.006 40.738, -74.005 40.741)), POLYGON ((-0.128 51.507, -0.125 51.509, -0.124 51.506, -0.127 51.504, -0.128 51.507)), POLYGON ((151.215 -33.868, 151.217 -33.869, 151.218 -33.866, 151.216 -33.865, 151.215 -33.868))",polygon
regionPolygon,"POLYGON ((13.375 52.516, 13.380 52.518, 13.382 52.514, 13.377 52.512, 13.375 52.516)), POLYGON ((116.391 39.904, 116.398 39.906, 116.399 39.901, 116.392 39.899, 116.391 39.904)), POLYGON ((31.235 30.044, 31.239 30.046, 31.240 30.042, 31.236 30.041, 31.235 30.044)), POLYGON ((-46.658 -23.586, -46.654 -23.585, -46.655 -23.590, -46.660 -23.589, -46.658 -23.586))",polygon
locationShape,"POLYGON ((-99.184 19.426, -99.180 19.428, -99.179 19.424, -99.183 19.422, -99.184 19.426)), POLYGON ((28.231 -25.754, 28.235 -25.755, 28.236 -25.752, 28.232 -25.751, 28.231 -25.754)), POLYGON ((12.492 41.890, 12.495 41.891, 12.494 41.888, 12.491 41.887, 12.492 41.890)), POLYGON ((77.229 28.612, 77.232 28.614, 77.233 28.611, 77.230 28.610, 77.229 28.612))",polygon
geo_poly,"POLYGON ((-0.12 51.50, -0.11 51.50, -0.11 51.51, -0.12 51.51, -0.12 51.50)), POLYGON ((139.75 35.68, 139.77 35.68, 139.78 35.69, 139.76 35.70, 139.74 35.69, 139.75 35.68)), POLYGON ((151.20 -33.86, 151.22 -33.86, 151.22 -33.88, 151.20 -33.88, 151.20 -33.86)), POLYGON ((31.23 30.04, 31.25 30.05, 31.24 30.06, 31.22 30.05, 31.23 30.04))",polygon
loc_poly,"POLYGON ((-110.5 44.5, -110.4 44.5, -110.3 44.6, -110.4 44.7, -110.6 44.6, -110.5 44.5)), POLYGON ((-46.64 -23.55, -46.62 -23.55, -46.62 -23.57, -46.64 -23.57, -46.64 -23.55)), POLYGON ((37.61 55.75, 37.63 55.75, 37.64 55.76, 37.60 55.76, 37.61 55.75)), POLYGON ((18.42 -33.91, 18.44 -33.92, 18.43 -33.94, 18.41 -33.94, 18.40 -33.92, 18.42 -33.91))",polygon
geo_bndry,"POLYGON ((13.40 52.52, 13.42 52.52, 13.42 52.54, 13.40 52.54, 13.40 52.52)), POLYGON ((-99.14 19.43, -99.12 19.43, -99.11 19.44, -99.13 19.45, -99.15 19.44, -99.14 19.43)), POLYGON ((72.82 19.07, 72.84 19.07, 72.84 19.02, 72.82 19.02, 72.82 19.07)), POLYGON ((-58.38 -34.60, -58.37 -34.60, -58.36 -34.61, -58.37 -34.62, -58.39 -34.62, -58.40 -34.61, -58.38 -34.60))",polygon
areaBoundary,"POLYGON ((-74.01 40.71, -74.00 40.71, -74.00 40.70, -74.01 40.70, -74.01 40.71)), POLYGON ((-62.5 -3.0, -62.0 -3.2, -62.2 -3.8, -62.8 -3.6, -62.5 -3.0)), POLYGON ((139.752 35.685, 139.753 35.686, 139.754 35.685, 139.753 35.684, 139.752 35.685))",polygon
shapePolygon,"POLYGON ((2.30 48.80, 2.35 48.82, 2.36 48.79, 2.31 48.78, 2.30 48.80)), POLYGON ((36.80 -1.25, 36.85 -1.26, 36.88 -1.30, 36.82 -1.32, 36.79 -1.28, 36.80 -1.25)), POLYGON ((147.70 -18.20, 147.75 -18.25, 147.78 -18.35, 147.72 -18.30, 147.70 -18.20))",polygon
geospatialRegion,"POLYGON ((72.85 19.05, 72.90 19.06, 72.91 19.02, 72.86 19.01, 72.85 19.05)), POLYGON ((166.60 -77.80, 166.70 -77.80, 166.70 -77.90, 166.60 -77.90, 166.60 -77.80)), POLYGON ((-115.50 51.40, -115.40 51.45, -115.45 51.55, -115.60 51.50, -115.55 51.42, -115.50 51.40))",polygon
GeographicBoundaryPolygon,"POLYGON ((2.33 48.86, 2.34 48.86, 2.34 48.85, 2.33 48.85, 2.33 48.86)), POLYGON ((85 62, 95 62, 95 58, 85 58, 85 62)), POLYGON ((139.701 35.681, 139.702 35.681, 139.702 35.680, 139.701 35.680, 139.701 35.681)), POLYGON ((-95.1 55.2, -95.0 55.4, -95.2 55.5, -95.4 55.3, -95.1 55.2)), POLYGON ((31.24 30.05, 31.26 30.05, 31.26 30.03, 31.25 30.02, 31.24 30.03, 31.24 30.05))",polygon
AreaOfInterestPolygon,"POLYGON ((-60.1 -3.1, -59.9 -3.1, -59.9 -3.3, -60.1 -3.3, -60.1 -3.1)), POLYGON ((151.2 -33.8, 151.3 -33.9, 151.2 -34.0, 151.1 -33.9, 151.2 -33.8)), POLYGON ((12.490 41.890, 12.492 41.891, 12.493 41.889, 12.491 41.888, 12.490 41.890)), POLYGON ((34.5 -2.2, 35.0 -2.4, 34.9 -2.8, 34.4 -2.6, 34.5 -2.2)), POLYGON ((-106.5 39.1, -106.2 39.2, -106.3 38.9, -106.6 38.8, -106.5 39.1))",polygon
TerritorialOutlinePolygon,"POLYGON ((25.1 36.4, 25.3 36.5, 25.4 36.3, 25.2 36.2, 25.1 36.4)), POLYGON ((-93.62 42.03, -93.61 42.03, -93.61 42.02, -93.62 42.02, -93.62 42.03)), POLYGON ((77.20 28.60, 77.25 28.61, 77.26 28.58, 77.21 28.57, 77.20 28.60)), POLYGON ((24.1 -33.1, 24.5 -33.2, 24.4 -33.5, 24.0 -33.4, 24.1 -33.1)), POLYGON ((-64.0 -31.0, -63.0 -31.5, -64.5 -32.5, -65.0 -32.0, -64.0 -31.0))",polygon
Location Postal Code,"90210, M5V 2T6, 10178",zip_code
Geographic Area Identifier,"SW1A 0AA, 2001, 94107",zip_code
Mailing Zone Code,"100-0005, H2Y 1C6, EC2V 7RU",zip_code
postal_code,"90210, M5V 2T6, 14467, SW1A 2AA, 3000",zip_code
mailing_code,"V6C 3E1, 150-0041, 20457, 60611, G2 1DU",zip_code
location_postal_code,"33139, H2Y 1C6, 4000, 600-8001, L1 8JQ",zip_code
postalCode,"90210, SW1A 2AA, K1A 0A9, 10117, 3000",zip_code
mailingCode,"100-8111, M5V 2T6, 75007, 60611, 2060",zip_code
locationZip,"94102, EH1 2NG, 80331, V6C 3E1, 150-0041",zip_code
incident_postal_code,"90210, SW1A 1AA, K1A 0A6",zip_code
location_zip_code,"10117, 2600, 100-0005",zip_code
report_area_postal_code,"11201, M5V 2T6, EC1A 1BB",zip_code
postal_code,"90210, SW1A 1AA, K1A 0A9, 20095, 2000",zip_code
mailing_code,"100-8111, 33139, SW1A 2AA, M5V 2T6, 10117",zip_code
location_code,"3000, 600-8799, 60611, EH1 2NG, V6G 1Z4",zip_code
ZIP_CD,"90210, SW1A 2AA, M5V 2T6",zip_code
PSTL_CD,"10117, 3000, 150-0002",zip_code
LOC_ZIP,"60611, V6C 3E1, EH1 2NG",zip_code
zip_cd,"90210, W1A 1AA, V6C 3E1",zip_code
pstl_cd,"10178, 3000, 150-0041",zip_code
loc_cd,"75001, 10004, EH1 2NG",zip_code
Postal Code,"90210, M5V 2T6, W1A 1AA",zip_code
Mailing Code,"10178, 150-0041, 2060",zip_code
Location Postal Identifier,"60611, H3C 1K3, EH1 1RE",zip_code
Inc_ZC,"90210, SW1A 2AA, M5G 2C4",zip_code
Pst_Cd,"10117, 2000, 100-0005",zip_code
Loc_PC,"60601, V6C 3E1, EH1 2NG",zip_code
Geographic Postal Identifier,"90210, W1A 1AA, 20457",zip_code
Mailing Distribution Code,"V6C 3E1, 150-0041, 4000",zip_code
Delivery Area Postcode,"94105, G2 1DU, 530-0001",zip_code
postal_code,"90210, EH1 2NG, H2Y 1C6",zip_code
mailing_code,"80331, 600-8216, 3000",zip_code
location_postcode,"M5V 2T6, 75001, 282001",zip_code
postal_code,"90210, M5V 2T6, 10117",zip_code
mailing_code,"2000, 100-8968, G1 1RG",zip_code
location_postcode,"H3A 0G4, 60605, 80331",zip_code
ZIP_CD,"90210, M1 1AE, V6C 3E1, 60311, 3000",zip_code
PSTL_CD,"150-0041, 60611, G2 1DU, M5H 2N2, 20095",zip_code
LOC_ZIP,"4000, 600-8216, 33139, EH1 1RE, H3B 4W5",zip_code
postalCode,"90210, E1 6AN, V6C 3E1, 80331, 3000",zip_code
locationZip,"150-0002, 60611, M1 1AE, M5H 2N2, 20095",zip_code
areaZipCode,"4000, 600-8001, 33139, G2 1PZ, H3B 2S2",zip_code
Postal Area Code,"94105, SW1W 0NY, 20457, 163-8001",zip_code
Mailing Location Identifier,"R3C 1B2, 2060, 33132, 50667",zip_code
Geographic Postal Index,"530-0001, G1 1RU, H2Y 1C6, 6000",zip_code
Geographic Postal Code,"90210, SW1A 2AA, H3B 3Y1",zip_code
Recipient Mailing Code,"10178, 3006, 163-8001",zip_code
Delivery Zone Identifier,"33139, M5V 2T6, 20457",zip_code
zip_cd,"90210, EC1A 1BB, V6C 3E1, 20457, 3000",zip_code
pstl_cd,"150-0002, 10004, M1 1AE, M5V 2T6, 14467",zip_code
mail_cd,"4000, 600-8001, 94102, G2 1PZ, H2Y 1C6",zip_code
postal_code,"90210, M5V 2T6, 80331, SW1A 2AA",zip_code
mailing_code,"60602, EH1 2NG, 100-8111, 3000",zip_code
post_code,"20095, V6C 3T4, 600-8799, 6000",zip_code
Incident Location Postal Code,"90210, SW1A 0AA, K1A 0A6",zip_code
Event Geographic Postal Identifier,"10178, 100-8994, 2600",zip_code
Reported Area Postal Code,"60605, M5H 2N2, 80331",zip_code
GeographicRegionMultiPolygon,"MULTIPOLYGON (((2.29 48.85, 2.40 48.85, 2.40 48.91, 2.29 48.91, 2.29 48.85))), MULTIPOLYGON (((139.65 35.65, 139.75 35.65, 139.75 35.75, 139.65 35.75, 139.65 35.65))), MULTIPOLYGON (((-43.25 -23.05, -43.15 -23.05, -43.15 -22.95, -43.25 -22.95, -43.25 -23.05)))",multi-polygon
SpatialAreaBoundary,"MULTIPOLYGON (((151.10 -33.95, 151.28 -33.95, 151.28 -33.82, 151.10 -33.82, 151.10 -33.95))), MULTIPOLYGON (((-79.50 43.60, -79.30 43.60, -79.30 43.75, -79.50 43.75, -79.50 43.60))), MULTIPOLYGON (((31.21 30.01, 31.29 30.01, 31.29 30.09, 31.21 30.09, 31.21 30.01)))",multi-polygon
TerritorialExtentGeometry,"MULTIPOLYGON (((77.18 28.58, 77.25 28.58, 77.25 28.66, 77.18 28.66, 77.18 28.58))), MULTIPOLYGON (((18.40 -34.00, 18.60 -34.00, 18.60 -33.85, 18.40 -33.85, 18.40 -34.00))), MULTIPOLYGON (((13.35 52.48, 13.45 52.48, 13.45 52.55, 13.35 52.55, 13.35 52.48)))",multi-polygon
spatialBoundary,"MULTIPOLYGON (((2.30 48.80, 2.40 48.80, 2.40 48.90, 2.30 48.90, 2.30 48.80))), MULTIPOLYGON (((139.70 35.60, 139.80 35.60, 139.80 35.70, 139.70 35.70, 139.70 35.60))), MULTIPOLYGON (((151.15 -33.90, 151.25 -33.90, 151.25 -33.80, 151.15 -33.80, 151.15 -33.90))), MULTIPOLYGON (((-43.20 -22.95, -43.10 -22.95, -43.10 -22.85, -43.20 -22.85, -43.20 -22.95))), MULTIPOLYGON (((-79.40 43.60, -79.30 43.60, -79.30 43.70, -79.40 43.70, -79.40 43.60)))",multi-polygon
areaShape,"MULTIPOLYGON (((31.20 30.00, 31.30 30.00, 31.30 30.10, 31.20 30.10, 31.20 30.00))), MULTIPOLYGON (((77.15 28.55, 77.25 28.55, 77.25 28.65, 77.15 28.65, 77.15 28.55))), MULTIPOLYGON (((18.40 -33.95, 18.50 -33.95, 18.50 -33.85, 18.40 -33.85, 18.40 -33.95))), MULTIPOLYGON (((37.55 55.70, 37.65 55.70, 37.65 55.80, 37.55 55.80, 37.55 55.70))), MULTIPOLYGON (((-99.20 19.40, -99.10 19.40, -99.10 19.50, -99.20 19.50, -99.20 19.40)))",multi-polygon
regionPolygon,"MULTIPOLYGON (((13.35 52.48, 13.45 52.48, 13.45 52.55, 13.35 52.55, 13.35 52.48))), MULTIPOLYGON (((12.45 41.87, 12.55 41.87, 12.55 41.93, 12.45 41.93, 12.45 41.87))), MULTIPOLYGON (((116.35 39.85, 116.45 39.85, 116.45 39.95, 116.35 39.95, 116.35 39.85))), MULTIPOLYGON (((-58.45 -34.65, -58.35 -34.65, -58.35 -34.55, -58.45 -34.55, -58.45 -34.65))), MULTIPOLYGON (((-0.15 51.48, -0.05 51.48, -0.05 51.55, -0.15 51.55, -0.15 51.48)))",multi-polygon
